연번,상호명,업종,완비증명 발급일,지번 주소,도로명 주소,영업장 면적,영업장 층,관할소방서
4691,예일고시원,고시원업,2011-05-30,서울특별시 서대문구 창천동 53-15,서울특별시 서대문구 연세로7길 38,262.8,"지상3,4",서대문소방서
4692,허브고시텔,고시원업,2011-06-03,서울특별시 서대문구 냉천동 233,서울특별시 서대문구 통일로9길 4,261,지상2,서대문소방서
4693,(주)시사아카데미,고시원업,2010-12-20,서울특별시 서대문구 창천동 68-15,서울특별시 서대문구 신촌로9길 37,233.01,"지하1/지상1,2",서대문소방서
4694,오투원룸텔,고시원업,2011-06-13,서울특별시 서대문구 대현동 101-12,서울특별시 서대문구 신촌역로 6,455.91,"지상3,4,5",서대문소방서
4695,휴레지던스,고시원업,2011-06-29,서울특별시 서대문구 창천동 52-65,서울특별시 서대문구 연세로7안길 21,287.04,"지상3,4,5",서대문소방서
4696,라까사고시원,고시원업,2012-12-21,서울특별시 서대문구 연희동 292-11,서울특별시 서대문구 연희로8길 41,414.2,"지상1,2,3,4",서대문소방서
4697,보아트레블하우스,고시원업,2012-03-08,서울특별시 서대문구 창천동 510-14,서울특별시 서대문구 신촌로1길 15,386.38,"지상1,2,3,4",서대문소방서
4698,럭스하우스,고시원업,2012-05-07,서울특별시 서대문구 연희동 75-18,서울특별시 서대문구 연희로26길 23,296.73,"지상2,3,4",서대문소방서
4699,리빙캐슬(충정로3가),고시원업,2007-06-18,서울특별시 서대문구 충정로3가 190-5,서울특별시 서대문구 충정로 43-4,304.89,지상3,서대문소방서
4700,에이플러스원,고시원업,2012-06-26,서울특별시 서대문구 남가좌동 339-2,서울특별시 서대문구 증가로6길 18-4,282.16,"지상1,2,3,4",서대문소방서
4701,원하우스,고시원업,2012-07-04,서울특별시 서대문구 연희동 309-4,서울특별시 서대문구 연희로10길 50,286.92,"지상2,3,4",서대문소방서
4702,"오픈하우스(연세대점 3,4층)",고시원업,2007-06-04,서울특별시 서대문구 창천동 57-5,서울특별시 서대문구 연세로7길 27,167.04,"지상3,4",서대문소방서
4703,미래고시원,고시원업,2012-07-11,서울특별시 서대문구 대현동 53-9,서울특별시 서대문구 이화여대2가길 24,191.74,지상3,서대문소방서
4704,연희하우징,고시원업,2012-01-13,서울특별시 서대문구 연희동 446-312,서울특별시 서대문구 성산로 275,766.18,"지상1,2,3,4",서대문소방서
4705,봉쥬르,고시원업,2012-08-13,서울특별시 서대문구 대현동 62-2,서울특별시 서대문구 이화여대8길 16,391.42,"지상1,2,3,4",서대문소방서
4706,J&J고시텔,고시원업,2012-08-17,서울특별시 서대문구 창천동 52-71,서울특별시 서대문구 연세로7길 26,217,"지상3,4,5",서대문소방서
4707,어썸스테이,고시원업,2012-11-20,서울특별시 서대문구 대신동 16-21,서울특별시 서대문구 성산로 486,303.48,"지상3,4",서대문소방서
4708,에이플러스리빙텔,고시원업,2013-03-04,서울특별시 서대문구 북아현동 828,서울특별시 서대문구 북아현로4가길 37-16,260.04,"지상3,5",서대문소방서
4709,신촌 모닝하우스 원룸텔,고시원업,2013-05-15,서울특별시 서대문구 창천동 33-55,서울특별시 서대문구 연세로7안길 4,167.04,"지상3,4",서대문소방서
4710,후니스빌,고시원업,2013-05-24,서울특별시 서대문구 연희동 138-63,서울특별시 서대문구 연희로 202,784.45,"지상2,3,4,5,6,7",서대문소방서
4711,오픈하우스 이대점,고시원업,2013-09-05,서울특별시 서대문구 대현동 110-1,서울특별시 서대문구 신촌역로 31,486,"지상3,4",서대문소방서
4712,마이홈리빙텔(북아현동),고시원업,2013-09-09,서울특별시 서대문구 북아현동 828,서울특별시 서대문구 북아현로4가길 37-16,390.06,"지상1,2,3",서대문소방서
4713,가이아원룸텔,고시원업,2013-10-23,서울특별시 서대문구 창천동 31-92,서울특별시 서대문구 명물길 19,414.86,"지상2,3,4",서대문소방서
4714,노블레지던스(대현동),고시원업,2013-10-30,서울특별시 서대문구 대현동 45-33,서울특별시 서대문구 이화여대2길 4,128.42,지상3,서대문소방서
4715,이지리빙텔,고시원업,2013-08-09,서울특별시 서대문구 대신동 16-15,서울특별시 서대문구 성산로 494-30,125.34,지상2,서대문소방서
4716,이화고시텔,고시원업,2014-04-02,서울특별시 서대문구 대현동 90-12,서울특별시 서대문구 이화여대3길 23,133.39,지상2,서대문소방서
4717,쉐르빌 원룸텔(창천동500-8),고시원업,2014-04-24,서울특별시 서대문구 창천동 500-8,서울특별시 서대문구 신촌로3나길 15-4,568.26,"지상1,2,3",서대문소방서
4718,올림피아오피스텔5층,고시원업,2014-05-02,서울특별시 서대문구 창천동 53-3,서울특별시 서대문구 연세로9길 37,288.11,지상5,서대문소방서
4719,엘리트고시원,고시원업,2014-07-09,서울특별시 서대문구 냉천동 171-1,서울특별시 서대문구 통일로 139-1,274.58,지상3,서대문소방서
4720,스마트원룸텔,고시원업,2014-07-22,서울특별시 서대문구 냉천동 232,서울특별시 서대문구 통일로 149-1,496.39,"지상3,4,5",서대문소방서
4721,허브고시텔,고시원업,2014-12-23,서울특별시 서대문구 창천동 57-35,서울특별시 서대문구 연세로5가길 28,257.54,"지상3,4,5,6",서대문소방서
4722,푸른고시텔,고시원업,2014-12-29,서울특별시 서대문구 홍은동 397-32,서울특별시 서대문구 가좌로 82,193.74,지상4,서대문소방서
4723,비에스,고시원업,2015-05-22,서울특별시 서대문구 창천동 288,서울특별시 서대문구 신촌로3길 29,369.84,"지상2,3",서대문소방서
4724,라온스테이,고시원업,2015-07-31,서울특별시 서대문구 대현동 40-41,서울특별시 서대문구 신촌로 171-1,413.88,"지상3,4,5,6",서대문소방서
4725,꼼배꼼하우스(구.아이비리빙텔),고시원업,2016-05-10,서울특별시 서대문구 대현동 34-15,서울특별시 서대문구 이화여대길 52-49,371.76,"지상3,4",서대문소방서
4726,마루 원룸텔,고시원업,2016-06-21,서울특별시 서대문구 창천동 91-6,서울특별시 서대문구 성산로22길 4,322.04,"지상4,5",서대문소방서
4727,쉐르빌리빙텔(대현동 4~6층),고시원업,2016-07-12,서울특별시 서대문구 대현동 104-1,서울특별시 서대문구 신촌역로 13,340.39,"지상4,5,6",서대문소방서
4728,한양고시원,고시원업,2016-08-09,서울특별시 서대문구 북아현동 134-1,서울특별시 서대문구 북아현로2안길 2,167.6,"지상2,3",서대문소방서
4729,해피홈,고시원업,2016-09-19,서울특별시 서대문구 남가좌동 342-15,서울특별시 서대문구 증가로10길 16-41,243.86,"지상2,3",서대문소방서
4730,심플하우스,고시원업,2006-07-28,서울특별시 서대문구 창천동 52-53,서울특별시 서대문구 연세로7안길 13,380.89,"지상4,5,6",서대문소방서
4731,스카이고시원,고시원업,2017-06-27,서울특별시 서대문구 홍은동 397-19,서울특별시 서대문구 가좌로 90-4,317.52,"지상1,2,3",서대문소방서
4732,봄소리고시원,고시원업,2017-09-06,서울특별시 서대문구 남가좌동 74-47,서울특별시 서대문구 가재울로 40,161.44,"지상2,3",서대문소방서
4733,신촌게스트원룸텔,고시원업,2017-09-07,서울특별시 서대문구 창천동 52-22,서울특별시 서대문구 연세로9길 10-1,481.26,"지상3,4,5",서대문소방서
4734,장원고시원,고시원업,2017-10-27,서울특별시 서대문구 충정로2가 69-5,서울특별시 서대문구 경기대로 63,330.96,"지상3,4",서대문소방서
4735,신촌원룸텔(4층),고시원업,2017-10-30,서울특별시 서대문구 창천동 52-139,서울특별시 서대문구 연세로7안길 26,111.44,지상4,서대문소방서
4736,에이스고시원,고시원업,2017-12-12,서울특별시 서대문구 북가좌동 292-11,서울특별시 서대문구 응암로 104,250.25,지상2,서대문소방서
4737,올리브,고시원업,2018-05-17,서울특별시 서대문구 대현동 60-61,서울특별시 서대문구 이화여대길 50-6,346.11,"지상3,4,5",서대문소방서
4738,보연레지던스,고시원업,2018-05-31,서울특별시 서대문구 미근동 167,서울특별시 서대문구 통일로 111,254.58,"지상4,5",서대문소방서
4739,보광,고시원업,2018-06-08,서울특별시 서대문구 홍은동 400-4,서울특별시 서대문구 거북골로 8-22,645.81,"지상2,3,4,5",서대문소방서
4740,시온고시텔,고시원업,2018-07-03,서울특별시 서대문구 북가좌동 351-1,서울특별시 서대문구 응암로4길 2,561.78,"지상1,2,3",서대문소방서
4741,도도하우스,고시원업,2018-07-16,서울특별시 서대문구 충정로3가 190-5,서울특별시 서대문구 충정로 43-4,304.89,지상2,서대문소방서
4742,창천빌딩,고시원업,2020-02-19,서울특별시 서대문구 창천동 91-6,서울특별시 서대문구 성산로22길 4,322.04,"지상2,3",서대문소방서
4743,소호리빙텔,고시원업,2020-04-06,서울특별시 서대문구 북아현동 752-1,서울특별시 서대문구 북아현로4가길 35-18,521.34,"지상2,3",서대문소방서
4744,학림사 고시원,고시원업,2020-05-28,서울특별시 서대문구 창천동 2-46,서울특별시 서대문구 연세로 42-22,159.16,"지상4,5",서대문소방서
4745,여유하우스,고시원업,2020-09-09,서울특별시 서대문구 북가좌동 333-8,서울특별시 서대문구 증가로 246,521.34,지상3/옥탑4,서대문소방서
4746,신촌고시원,고시원업,2020-10-20,서울특별시 서대문구 창천동 52-61,서울특별시 서대문구 연세로7길 20,202.6,지상3/옥탑4,서대문소방서
4747,서울의집,고시원업,2020-12-21,서울특별시 서대문구 창천동 2-80,서울특별시 서대문구 명물길 63,284.8,"지상4,5",서대문소방서
4748,엄해,고시원업,2021-07-23,서울특별시 서대문구 대신동 16-12,서울특별시 서대문구 성산로 492,299.52,"지상2,3/옥탑4",서대문소방서
4749,미엘르레지던스,고시원업,2021-11-05,서울특별시 서대문구 대현동 60-7,서울특별시 서대문구 이화여대8길 3,421.88,"지상4,5",서대문소방서
4750,퍼즈스페이스,고시원업,2022-07-27,서울특별시 서대문구 연희동 136-10,서울특별시 서대문구 연희로12길 7,416.43,"지상2,3,4,5",서대문소방서
4751,한가람원룸텔,고시원업,2022-08-25,서울특별시 서대문구 홍제동 308-53,서울특별시 서대문구 통일로39길 51,320.36,"지상2,3",서대문소방서
4752,아 레지던스,고시원업,2022-09-27,서울특별시 서대문구 창천동 13-24,서울특별시 서대문구 연세로4길 25,154.18,"지상2,3",서대문소방서
4753,신촌원룸텔,고시원업,2011-07-19,서울특별시 서대문구 창천동 52-139,서울특별시 서대문구 연세로7안길 26,363.57,"지상2,3,5",서대문소방서
4754,송림에코하우스,고시원업,2011-08-10,서울특별시 서대문구 대현동 62-26,서울특별시 서대문구 이화여대2다길 29,969.31,"지하1/지상1,2,3,4,5",서대문소방서
4755,그레이스고시원,고시원업,2011-08-16,서울특별시 서대문구 창천동 510-13,서울특별시 서대문구 신촌로1길 11,259.19,"지상1,2,3,4",서대문소방서
4756,블루오션,고시원업,2011-08-29,서울특별시 서대문구 연희동 231-1,서울특별시 서대문구 연희로16길 7-11,449.55,"지상2,3,4",서대문소방서
4757,대신동고시원,고시원업,2011-08-29,서울특별시 서대문구 대신동 16-13,서울특별시 서대문구 성산로 494-6,435.9,"지상1,2,4",서대문소방서
4758,오이코스고시원,고시원업,2011-09-21,서울특별시 서대문구 연희동 344-17,서울특별시 서대문구 성산로17길 7-17,932.35,"지상1,2,3,4,5",서대문소방서
4759,베스트하우스,고시원업,2011-11-16,서울특별시 서대문구 홍은동 5-25,서울특별시 서대문구 홍지문2길 23,701.76,"지하1/지상1,2,3,4,5",서대문소방서
4760,웰빙텔 명지대점,고시원업,2010-04-21,서울특별시 서대문구 남가좌동 339-34,서울특별시 서대문구 증가로 116,345.84,"지상3,4",서대문소방서
4761,모노스테이,고시원업,2010-01-25,서울특별시 서대문구 홍은동 343-1,서울특별시 서대문구 가좌로 142,237.36,지상5,서대문소방서
4762,유진고시텔,고시원업,2007-04-12,서울특별시 서대문구 홍제동 330-60,서울특별시 서대문구 통일로 457,253.88,지상3,서대문소방서
4763,레지던스퍼스트 원룸텔,고시원업,2003-12-31,서울특별시 서대문구 창천동 57-24,서울특별시 서대문구 연세로5나길 14,302.4,"지상3,4",서대문소방서
